date,user,location,text
2021-03-12 10:51:46,chubbyMO_,Lagos. Nigeria,"#Tokyo2020:

All 30,000 athletes to get #COVID19 vaccines to make sure #TokyoOlympics games go ahead in summer. https://t.co/DMmCxtzlyX"
2021-03-12 10:46:45,TalkBasket,Basketball World,"Kyle Kuzma on playing for Team USA in Olympics: “It would be a great honor, for sure” #KyleKuzma #TeamUSA #Tokyo2020 https://t.co/sPk6prdXRy"
2021-03-12 10:31:50,FISTOSPORTS,"Chennai, India","#icymi
Srinu Bugatha &amp; two-time Olympian Sudha Singh won the men’s and women’s titles, respectively, at the sixth New Delhi National Marathon. Neither runner, however, made the Olympic cut. The marathon served as a qualifying event for the upcoming Tokyo Games.

#Tokyo2020 https://t.co/ywHLiibsTk"
2021-03-12 10:30:07,Tokyo2020hi,,"Dipa Karmakar is only the fifth woman in gymnastics history to land the Produnova vault. 🤸‍♀️👏🇮🇳

#Tokyo2020 #UnitedByEmotion https://t.co/6NheZuxNiN"
2021-03-12 10:25:02,insidethegames,,"With Madagascar not accepting flights from several countries, including #SouthAfrica and #Tunisia, athletes face missing out of the African #Weightlifting Championships and Olympic qualification https://t.co/cbOHotcokJ  #Olympics #Tokyo2020 #WFA @iwfnet @MonaPretorius"
2021-03-12 10:20:10,myfieldindia,,"@KARAN_PARASPORT has won bronze medal in Tamilnadu Parasports 2021. He has been selected for the National Parasports 2021.

We wish you all the very best champ!
Download our app for more updates:
https://t.co/pINEumHQX0.
#Parasports #Paralympics #Tokyo2020 #ParaBadminton #MyField https://t.co/fBYOTdgIM1"
2021-03-12 10:09:44,FrancsJeux,,"#Headline☝️

🇨🇳 The #IOC #President explained, on the second day of the 137th session, that the #Chinese #sports authorities had offered to “make available additional doses of #vaccines for the #participants” at the #Tokyo2020 Games

@Olympics #ThomasBach
https://t.co/PMFi2upvZX"
2021-03-12 10:08:05,NicolaouKyri,Cyprus,From yesterday: #TowardsTokyo #Tokyo2020 #TokyoOlympics https://t.co/RNsXSX0Ymy
2021-03-12 09:47:17,SportzFirst,New Delhi,"Chinese Olympic Committee to offer vaccine dosage to Tokyo Olympics participants .

#TokyoOlympics #OlympicGames
#Tokyo2020 #ThomasBach 

https://t.co/NyHLz3RHCH"
2021-03-12 09:43:12,ihf_info,"Basel, Switzerland","Six places remain in the men's competition at #Tokyo2020 and the final stretch on the road to the long-awaited @Olympics begins today! 

Read all about what's coming up on the first day of Tokyo Handball Qualification 2020 ➡️https://t.co/ltU9iBvyec https://t.co/cqobf4t8WX"
2021-03-12 09:30:39,WorldAthletics,FB: WorldAthletics,"We're so excited for @Tokyo2020, we decided to learn Japanese 🇯🇵

Head over to @WAthleticsJapan for all the latest around athletics and the Land of the Rising Sun.

#Tokyo2020 https://t.co/t0ZkxNk1oX"
2021-03-12 08:53:00,oceaniaolympic,Fiji,"Rewind - Canoe Slalom: Men's Kayak Single | Rio 2016

Cook Islands' Bryden Nicholas finished 21st overall at the Rio 2016 Games. 

 👉 https://t.co/uqwEUjMCBC 

#StrongerTogether #Tokyo2020 #OceaniaWarriorsToTokyo #OceaniaTogether #ONOC40"
2021-03-12 08:49:47,CGTNSportsScene,"北京, 中华人民共和国","🏐️Lang Ping: Chinese women’s volleyball team must keep working hard
""Our group stage opponents are all strong,"" said Lang as #China to meet Italy, USA, Turkey, Russia in group matches

#Tokyo2020 @Tokyo2020 #China @FIVBVolleyball @volleypronews @ChinaVolleyball @WofVOLLEY https://t.co/IP3BZArKR4"
2021-03-12 08:43:07,Tokyo2020,"Tokyo, Japan","""Since the Games bid, we have been consistently engaging in support activities to help energise and give hope to the people who are still making great efforts to the reconstruction of the Tohoku region."" - #Tokyo2020 President HASHIMOTO Seiko 

https://t.co/uXILEDhAbo"
2021-03-12 08:19:49,FCBhandbol,Barcelona,"🤾‍♂️ 🇫🇷 France - Croatia 🇭🇷
🗓 Group 2
⏱ 21:00 h
Road to #Tokyo2020 

🔵🔴 @DikaMem @LudovicFabregas @timoute19 // #LukaCindric 💪 https://t.co/FbrchXu4oQ"
2021-03-12 08:17:29,FCBhandbol,Barcelona,"🤾‍♂️ 🇳🇴 Norway - Brazil 🇧🇷
🗓 Group 1
⏱ 20:00 h
Road to #Tokyo2020 

🔵🔴 @thiaguspetrus @haniellangaro 💪 https://t.co/GhWhNGnt6D"
2021-03-12 08:07:01,Tokyo2020hi,,"Who among these swimmers is the first Indian woman to compete in both 50m and 100m freestyle events at the Games? 

🅰️ Shikha Tandon
🅱️ Shivani Kataria

#Tokyo2020 #UnitedByEmotion https://t.co/nzFwCzbx6J"
2021-03-12 08:06:10,CanEmbJapan,Japan,"The exhibition ""What’s Canada like?"" is being held in #Yokkaichi, training camp of @gymcan1 and #Tokyo2020 #HostTown for 🇨🇦.

Until Sunday, Mar. 21 at the Yokkaichi City Library. 

https://t.co/EYc5NXGlXe [Japanese only] https://t.co/1e2CGWwoeq"
2021-03-12 08:03:46,FCBhandbol,Barcelona,"🤾‍♂️ 🇸🇮 Slovenia - Argelia 🇩🇿
🗓 Group 3
⏱ 17:45 h
Road to #Tokyo2020 

🔵🔴 @JDolenec11 #BlazJanc 💪 https://t.co/4q7IxLoPX5"
2021-03-12 08:00:06,SportsLounge4,"New Delhi, India","China ready to make vaccines for #Tokyo2020  

https://t.co/ilDflo7Bkq

#TokyoOlympics #Olympics @Olympics"
2021-03-12 08:00:06,Tokyo2020,"Tokyo, Japan","📸Saitama Stadium  

Built to host matches for the 2002 @FIFAcom World Cup and currently the largest dedicated football stadium in Japan, this stadium will be yet another amazing host for football at #Tokyo2020  

Enjoy #Tokyo2020 From Above! #UnitedByEmotion https://t.co/N3myaddMGS"
2021-03-12 07:36:04,forbes_india,India,"#TokyoOlympics will be the first gender-balanced games since the introduction of women sports in 1900 #Tokyo2020
https://t.co/2fxE3iM2iz"
2021-03-12 07:28:17,MioHafiz,Malaysia,Big task but my design will go around the world 🚀 lets go! #Tokyo2020
2021-03-12 07:11:16,SCMP_Sport,Hong Kong,"No Chinese vaccines to be taken by Team Japan ahead of #Tokyo2020, minister says https://t.co/lawOcaNICu"
2021-03-12 07:09:00,oceaniaolympic,Fiji,"@TheNZTeam sponsor ANZ Bank has developed a Bluetooth wristband which will allow fans to support athletes in a different way at the @Tokyo2020 Olympic and Paralympic Games. 

👉 https://t.co/rFScA77aRc 

#StrongerTogether #Tokyo2020 #OceaniaTogether #ONOC40"
2021-03-12 06:56:59,aasportsmed,INDIA,Chinese Olympic Committee offer vaccines for Tokyo 2020 and Beijing 2022 teams: https://t.co/z6mm0NqFwO India is sending vaccines to 92 countries across the globe and can definately help all Olympic sportsmen for #Tokyo2020   for #IOC movement @KirenRijiju @PMOIndia @IndiaSports
2021-03-12 06:44:42,FISTOSPORTS,"Chennai, India","The recently-concluded Swiss Open was the first tournament of the year to be part of the Olympic qualification cycle and reigning badminton world champion P.V. Sindhu was the only Indian who managed to reach the final. 🏸🇮🇳

#FistoSports #india #Badminton  #Tokyo2020 https://t.co/ExJqGtKxpX"
2021-03-12 06:42:27,RPC_87,All Around The Multiverse,"Still thinking @esmuellert_ would be THE PERFECT FIT to help/lead @DFB_Junioren in #Tokyo2020 as one of the three non U-24 reinforcements, BUT, to seeing him and 
@matshummels being part of Jogi´s ""last dance"" at #EURO2020, that would be E-V-E-R-Y-T-H-I-N-G!!! ;) #DieMannschaft🇩🇪 https://t.co/Du79sb3MEy"
2021-03-12 06:33:39,KChaneru,Tokyo,"Have you ever wondered what it is like working for a Japanese company as a Foreigner? You can find out here: https://t.co/2oN26bUfwP

#Japan #Japanese #British #WorkFromHome #workout #job #careers #English #Tokyo2020 #twitch #office https://t.co/fTuSKk2x4l"
2021-03-12 06:16:33,JapanThis,"Tokyo, Japan","@HokkaidoOlaf @jakeadelstein They left out couples without a Japanese National in the mix. 

So many people have been stranded for a year outside of Japan because #Tokyo2020 has Japan by the balls."
2021-03-12 06:12:59,IOL,South Africa,"Japanese athletes at the Summer Olympics will not be eligible for #coronavirus vaccinations offered by China since Japan has not approved the vaccines, Olympics Minister Tamayo Marukawa said on Friday #Tokyo2020

https://t.co/BSXzphW2ic"
2021-03-12 06:12:55,IOLsport,South Africa,"Japanese athletes at the Summer Olympics will not be eligible for #coronavirus vaccinations offered by China since Japan has not approved the vaccines, Olympics Minister Tamayo Marukawa said on Friday #Tokyo2020

https://t.co/JSYMPkPb0F"
2021-03-12 06:02:29,RiksBloomTV,"Central, Hong Kong","As we mark 1 year since WHO's declaration of Covid-19 pandemic.. amazing piece by my colleague 
@KATR1A 

#coronavirus #Tokyo2020  

EXPLAINER: Uncertainty Over Tokyo Olympics  https://t.co/EVBjosScKj"
2021-03-12 05:51:16,soul22san,,"Happy to see #町田啟太 be one of the Tokyo Olympic torchbearers for his hometown Gunma Prefecture🐎. His session (No. 35) will be on Mar 31 and can be watched on this website. Love and support! ❤🔥

#町田啟太
#群馬県 
#Tokyo2020 https://t.co/9MtD41mChZ"
2021-03-12 05:49:30,shinjyukuCycle,"Shinjuku-ku, Tokyo",Let's discover Tokyo by cycling. Great way to discover none tourist area #tokyocycle #urbanTokyo #tokyo2020
2021-03-12 05:48:43,sportingnewsau,Australia,"Sport climbing is set to make it's Olympic debut in Tokyo and Australian representative Tom O'Halloran believes it has the potential to create a generation of new climbers.

✍️: @LMcKirdy7

#Tokyo2020 @SCA_Climbing @AUSOlympicTeam @RTN_Australia"
2021-03-12 05:30:00,GlobalWatchCGTN,,The International Olympic Committee says China has offered to provide vaccines for participants at #Tokyo2020 and the #Beijing2022. @IOC President Thomas Bach says the Chinese Olympic Committee is ready to make the additional doses available and IOC will pay for the vaccines. https://t.co/5TZux45q4Z
2021-03-12 04:48:22,OffThePodiumPod,,"Pretty sure this is a face you'll need to remember ahead of his debut Olympics later this year! 

Our interview with Tokyo 2020 Olympian Tom O'Halloran is now available! Be sure to check it out!

#Olympics #Tokyo2020 #SportsClimbing @SCA_Climbing https://t.co/zQr5IrvFvv"
2021-03-12 04:47:34,flamealivepod,TFKLASTAN,"Come sail away with the podcast this week! We're talking sailing with Americans Stephanie Roble and Maggie Shea about how the #Olympics 49erFX class works, what the water at #Tokyo2020 is like and what it's like to try to consume 5-6L of water a day. https://t.co/skLKIZqB0f"
2021-03-12 04:46:18,FirstpostSports,India,"The Chinese Olympic Committee have made ""an offer to make additional vaccine doses available to participants for #Tokyo2020 and @Beijing2022"", IOC president Thomas Bach said

https://t.co/0A9i9wvbCj"
2021-03-12 04:39:59,OffThePodiumPod,,"***NEW EPISODE!***

We're back for another episode as we chat with @Tokyo2020 Olympian Tom O'Halloran about creating history as the first ever @AUSOlympicTeam male sports climber &amp; what it takes to poo in a bucket from your roof

https://t.co/oLH4Qgs9HJ

#Tokyo2020 @SCA_Climbing"
2021-03-12 04:29:31,FISTOSPORTS,"Chennai, India","Fans likely to be barred from Olympic torch relay start, but fans will still be able to line the route. 🙃
. 
. 
. 
#FistoSports #Sports #india #TokyoOlympics #Tokyo2020 #olympics2020 #olympics #tokyo https://t.co/jXIFyhS3z8"
2021-03-12 04:23:36,LucieBertoldo,Sydney,"Two hundred milliseconds is driving Linden Hall to become the first Australian woman in 25 years to reach the 1500 metres Olympics final at #Tokyo2020 . 

via @canberratimes 
https://t.co/t1XliYh8uE"
2021-03-12 04:00:36,jt_mag_os,横浜市 日本🇯🇵,"IOC and China make vaccine deal for Tokyo, Beijing Olympians

🇯🇵 Olympic Minister Marukawa, Tokyo Organising Committee CEO Muto : 
“No one discussed that with us”*

*More here: https://t.co/dRinNfGvss

133 days until #Tokyo2020 https://t.co/uQb7sFMxu7 https://t.co/Mc4MVFH367"
2021-03-12 03:54:29,inspirhea,"Odisha, India","#Tokyo2020. 
Wishing all the best to our Archers
representing India at Olympics
So proud !!
@tarundeepraii @ArcherAtanu  #PravinJadhav  #DeepikaKumari #AnkitaBhakat #KomolikaBari 
@KirenRijiju @Media_SAI

@NBCOlympics https://t.co/wIGeYaiB2D"
2021-03-12 03:53:57,Nomorel48321940,Japan 🇯🇵 Nippon 🗻日本 🗾,"@ShingetsuNews Just for your information.

We Japanese are also banned to enter to some other countries due to #COVID19.

#TokyoOlympics  #Tokyo2020 #Tokyo2021"
2021-03-12 03:11:59,FredyMauricioC6,,"@rumireports A famous Colombian woman @PaulinaVegaDiep, is she at the Olympics in Japan? #Tokyo2020"
2021-03-12 02:59:20,x_jupiterhart,🇨🇦,"Japan to keep foreign spectators away from #Tokyo2020 Olympics, sources say https://t.co/vY3JhYFURv"
2021-03-12 02:51:20,WaveCero,Cyberspace,$NIKKEI The Nikkei already feeling the Olympic Spirit #Tokyo2020 https://t.co/4feehP1HMD
2021-03-12 02:42:09,IchiyuIchiyu,,"#pandemic 
#パンデミック
#大流行
#COVID19 
#新型コロナウイルス 
#新型冠状病毒
#Europe
#world   
#UnitedStates 
#Wuhan 
#China 
#中国
#武漢 
#StayAtHome 
#WHO
#IOC 
#Tokyo2020 
#tokyo2021 
#chinesevaccine 

No thanks!
Thank you for understanding. https://t.co/Kh6YN8I487"
2021-03-12 02:30:24,jt_mag_os,横浜市 日本🇯🇵,U.S. expects to have athletes vaccinated 'well before' #Tokyo2020 Olympics. https://t.co/pxaVWx2GdK
2021-03-12 02:30:22,Helpthefoodbank,"Hamilton, Ontario, Canada","AUTOGRAPH CHALLENGE! Canadians, if you and three friends follow me, I will send you an authentic 4x6 autograph of a Canadian Olympian. DM when completed. Also, $1 to the food bank for every retweet. #foodbank #Tokyo2020 #autographs #HamOnt #Olympics #TTM"
2021-03-12 02:26:12,yicaichina,"Shanghai, China","China has offered to provide #COVID19 vaccine doses for #Olympic athletes competing at the #Tokyo2020 Games this summer and next winter’s Beijing Games, IOC president Thomas Bach said yesterday, praising China’s offer. https://t.co/jiYVtOZhJX"
2021-03-12 02:03:11,mustman,日本 東京,Bach　NO! NO!  #tokyo2020 https://t.co/sEShkDqcmt
2021-03-12 01:51:08,FreemanrugbyJPN,Japan,"Interesting to see that according to Asahi, Japan flyhalf Yu Tamura is among the sports stars &amp; celebrities who have pulled out of the Olympic torch relay.

#Tokyo2020 #rugbyjp https://t.co/noLKRawJJ5"
2021-03-12 01:49:49,shinjyukuCycle,"Shinjuku-ku, Tokyo",What a day in Tokyo! Why don't you join cycling tour to discover local area in Tokyo! #cyclingtokyo #tokyo2020 #healthytour #ecocycling
2021-03-12 01:13:13,NbaStraya,"New York, NY",nice to see Team USA add another 15 names to the roster that'll lose to Australia at #Tokyo2020 in #Tokyo2021 🇦🇺🏀🏅💪 https://t.co/tppSQ1AKOh
2021-03-12 01:12:05,chipgoines,,"The IOC wouldn't *dare* have a torch relay near Chernobyl, so why are they planning one near Fukushima where the exposed &amp; melted-down reactors still aren't contained #10YearsLater? 
Cancel #Tokyo2020. https://t.co/TqlQZ4pia2"
2021-03-12 01:11:04,JapanThis,"Tokyo, Japan","International Couples in #Japan Separated By #COVID19 

https://t.co/DdhLHJwvOn

#japan #Tokyo2020"
2021-03-12 00:38:15,archelonbooks,東京都,"【#TokyoPsychedelicTrip 024】Japanese garden and ACID
https://t.co/xByzko7Xdy
#ContemporaryArt #Tokyo2020 #Tokyo #Remix #DJ #Sightseeing"
2021-03-12 00:18:24,matty_vanpersie,"Osimo, Italy","Ettore Messina is ready to back to Italy's bench.
Messina will be the new coach of the National Team, after PreOlympics (or Tokyo 2021) and he'll coaching both Olimpia Milano and Italy, having double duties.
#Olimpia #Milano #Italia #EuroLeague #Basketball #Baloncesto #Tokyo2020"
2021-03-12 00:09:09,CanadiaNCAAgym,Canada,"Two phenoms in this photo. @AnaPadurariu3 is off to @uclagymnastics next year as part of an incredible recruiting class and Ava is a future blue-chip NCAA recruit. 

Could very well see both in #Tokyo2020! https://t.co/kDo9OvaPW0"
2021-03-12 00:08:13,sightmagazine,Australia,"No decision yet on foreign spectators, says Tokyo 2020 president Hashimoto @SightMagazine #Tokyo2020 #SeikoHashimoto #foreignspectators #OlympicGames

https://t.co/z9lKNgFOr4"
2021-03-12 00:04:55,Kumazing1,,"@iocmedia @Tokyo2020 #Olympic
#Tokyo2020
The Japanese do not want to host the Olympics.
I only have to regain my normal daily life than the Olympics.
Don't hold the Olympics in Japan."
2021-03-11 23:37:03,totsumusume,Translation by DeepL,"Bach will vaccinate all Olympic athletes with Chinese-made vaccines.

#covid19
#covid19vaccine
#Olympics
#Tokyo2020
#東京2020
#TokyoOlympics
#Tokyo2021
#みんなの聖火リレー
#東京五輪
#E484K
#Japanvariant

https://t.co/suP8B4a5jZ"
2021-03-11 23:31:49,FredyMauricioC6,,"@ihf_info Poll, who will replace Senegal in the women's handball Olympic qualification? 🇸🇳 #Tokyo2020"
2021-03-11 23:31:04,Jumpman2308,,#Tokyo2020    Excited to share this item from my #etsy shop: Gymnastics Personalized Wall Sign https://t.co/Trto4Q8axS https://t.co/Ei7EKi5lEy
2021-03-11 23:19:09,WhitecapsFC,,"After the big news of 5 Whitecaps FC players being called up to 
@CanadaSoccerEN's #Tokyo2020 qualifying squad, @VWFC_reporter caught up with some of the 'Caps ready to rep Canada 🇨🇦 

#VWFC | @Enerex https://t.co/Mt6umiWtAK"
2021-03-11 22:32:01,NOlympicsLA,pickasidela.com,#Tokyo2020 is another way to boost facial recognition system despite the concerns that the software peddles racial bias.
2021-03-11 22:29:29,NOlympicsLA,pickasidela.com,"It’s not just recovery from disaster, #Tokyo2020 is being used also to boost policing. Our comrades kept being harassed by police at the demonstration events, hitting them and trying to steal their belongings. https://t.co/byjbFWF4pb"
2021-03-11 22:27:54,NOlympicsLA,pickasidela.com,"We, and our anti-Olympics, anti-gentrification allies around the world from Tokyo to Paris to Korea, continue to demand for the cancellation of #Tokyo2020 and to put these Olympic funds into public health and services https://t.co/9mwT4bcl7s"
2021-03-11 22:24:06,jackbaur24x,,"‘We don’t know when it will end’: 10 years after Fukushima | Earthquakes News | Al Jazeera https://t.co/KXjNrQzhjt @AJEnglish
#tokyo2020 
#japan
#菅義偉
#自民党
#安倍晋三
#立憲民主党
#日本共産党
#公明党"
2021-03-11 22:21:17,NOlympicsLA,pickasidela.com,"Since the disaster, many evacuees have not been able to return. A shiny new civic center has been erected out of which local politics operate. A council of selected residents has been supportive of #Tokyo2020 It’s clear the JOC is using #Tokyo2020 to greenwash a national tragedy."
2021-03-11 22:20:35,NOlympicsLA,pickasidela.com,"#Tokyo2020 was being positioned pre-COVID as the “Recovery Games”. 

However, Fukushima region has not “recovered” from the 2011 disaster as many residents are still displaced and radiation remains in the area."
2021-03-11 22:19:41,jackbaur24x,,"The Fukushima disaster in maps and charts | Earthquakes News | Al Jazeera https://t.co/iaqOJAUL8W @AJEnglish
#japan
#tokyo2020 
#radioactive_contamination"
2021-03-11 22:13:42,NOlympicsLA,pickasidela.com,"Today is the 10th anniversary of the Fukushima Daiichi nuclear disaster. 

#Tokyo2020 Olympics have exploited this tragedy for near a decade, despite the fact 'recovery' hasn't taken place and are starting the torch relay in Fukushima. 

We went there in 2019. Here's what we saw: https://t.co/S8T2iFDGpr"
2021-03-11 22:05:39,catherineordway,"Canberra, ACT","Will the #Tokyo2020 Olympics have spectators? The #NRL #RugbyLeague season has kicked off, but what can be done to prevent #concussion injuries, &amp; how good are our female aerial skiers? Canberra’s Laura Peel is the newest World Champion https://t.co/Q0nKVmg34t Chat w @lishfejer"
2021-03-11 21:30:32,BeckiFett,,San Diego’s @Sebastian9Soto named to the U.S. roster for the #Tokyo2020 qualifying tournament! The U.S. is looking to qualify for the Olympics for the first time since 2008. 🇺🇸⚽️
2021-03-11 21:18:47,TheFortuneTell5,"London, UK","15 new #NBA players have been added to the existing 42, making a list of 57 finalists for the US #Basketball #Tokyo2020 #Olympic team.
Out of the 15 new names, 1 name stands out: #BlakeGriffin.
I know, he has no chance being selected, yet WTF!?
What kind of a (bad) joke is this? https://t.co/vCyYkoI0yj"
2021-03-11 20:38:48,ihf_info,"Basel, Switzerland","Senegal 🇸🇳 had to cancel their participation in the Tokyo Handball Qualification 2020. The IHF Executive Committee therefore decided today that Women's Tournament 1 in Spain will be played with three teams only. More information ➡️ https://t.co/S0Cnwh1Nz0

#Tokyo2020 https://t.co/vKNVIgFl0i"
2021-03-11 20:23:11,chipgoines,,"Today is the 10th year anniversary of Fukushima, the worst nuclear accident in history. The cleanup continues, #10YearsLater. But what is the Japanese Govt's biggest priority at the moment? Spending billions to pull off the #Tokyo2020 Olympics in the middle of a pandemic, smh."
2021-03-11 20:06:03,sfm_tennis,Edinburgh/Belfast,I’m even MORE excited now #Paralympics #Tokyo2020 https://t.co/5tk8Xbywv0
2021-03-11 20:05:00,femme_thoughts,,"(Also, I happen to have been reporting on #Tokyo2020 since it was a bid back in 2012 and have followed it every step of the way since it won in Buenos Aires in 2013, so if you need #Olympics stories I'm also here)"
2021-03-11 20:04:07,totsumusume,Translation by DeepL,"Japan🇯🇵
Of the 130 million Japanese citizens, 180,741 have completed the covid19 vaccination. The vaccination rate is now 0.14%.

#covid19
#covid19vaccine
#Olympics
#Tokyo2020
#東京2020
#TokyoOlympics
#Tokyo2021
#みんなの聖火リレー
#東京五輪
#E484K
#Japanvariant https://t.co/ixq6NEA4Ip"
2021-03-11 20:03:16,sodustrends,Nigeria ,"The Olympic Games #Tokyo2020 starts on 23 July to August 8 2021 with the Opening Ceremony on 21 July.
Baseball / Softball competitions will actually start before the Opening Ceremony.
Due to public concern about COVID-19, foreign fans are not allowed to avoid large crowds. https://t.co/5SNaLOotFM"
2021-03-11 19:58:40,insidethegames,,"In today's blog @MikeRowbo looks ahead to @Tokyo2020 and how to manage the hosting of an #Olympics and #Paralympics at a time when #coronavirus is likely to still be circulating
https://t.co/F2FMIyug9y #Tokyo2020 @Paralympics @iocmedia"
2021-03-11 19:41:35,insidethegames,,"#Israel retook the lead in the mixed @470Sailing World Championship following a poor day for the British representatives at the @Tokyo2020 qualification event
https://t.co/711sPiLFzy #sailing @worldsailing #Tokyo2020 #Olympics"
2021-03-11 19:16:25,OrlandoCitySC,"Orlando, FL","Do us proud on the road to #Tokyo2020 

@AlmightBenji | @andresperea06 https://t.co/aXNdwnfAPM"
2021-03-11 19:15:40,SoccerforUSPod,"Atlanta, GA","This is a solid squad that absolutely should qualify for #Tokyo2020. I do think the CBs and attacking mids are a bit of a weak spot but, overall, this is a good collection of players.

Who do you wish had made this roster (realistic answers only)? #USYNT #CMOQ https://t.co/Nmr9xrQKsP"
2021-03-11 19:11:31,DjoMihailovic,,Here we go!! 🇺🇸 🥇 #tokyo2020 #usa https://t.co/s3igguPbPn
2021-03-11 19:10:25,FinalThirdShow,"Minnesota, USA","Is it the best roster? No.
Are we lacking creativity in the midfield? Yeah.
Are we lacking on quality CBs? Maybe.

Does the team have what it takes to qualify for #Tokyo2020 ? Yes, it should be the expectation. 

#USMNT #MOQ #USYNT https://t.co/h7EfP41XaJ"
2021-03-11 19:09:26,NBCSportsSoccer,,"👀🚨🇺🇸 BREAKING: #USMNT reveal roster for the CONCACAF Olympic qualifying tournament, which takes place on March 18-30. 

The road to @Tokyo2020 begins! 

Full details, how to watch &amp; more ⤵️ #Tokyo2020 

https://t.co/NhNtCiGz6I"
2021-03-11 19:00:28,alexlombardi_,"Baltimore, MD",That being said - I think we get it done. 😤🇺🇸📈 #Tokyo2020
2021-03-11 18:57:26,mag4300,,"#Fukushima #nuclear #coverup 

’This nine year legacy of lies by  government of #Japan, nuclear incentivized governments worldwide, and the atomic industry are a harbinger for the seemingly inevitable approach of #Tokyo2020 #Olympics.’

#JapanTsunami
https://t.co/NatjFbdVso"
2021-03-11 18:46:02,JapanThis,"Tokyo, Japan","#Tokyo Parks Ban Cherry Blossom Viewing But Not #Tokyo2020 

https://t.co/6pvwJfFfEF

Seriously. Nobody cares about the Olympics and everybody just wants to do hanami and feel normal 🤦🏻‍♂️"
2021-03-11 18:42:10,JapanThis,"Tokyo, Japan","IOC President Says #TokyoOlympics Will Absolutely Take Place in July or Else!

https://t.co/aaD0kaqGhA

#Tokyo2020"
2021-03-11 18:41:04,FirstpostSports,India,"The list added 15 players to a group of 42 finalists named in February 2020 who have confirmed interest in trying to bring the Americans a fourth consecutive gold medal and 16th overall next August in Japan. #Tokyo2020 #Basketball 

https://t.co/Fmh95sCfgs"
2021-03-11 18:36:28,FIBA,,"A formidable selection of players for @usabasketball 🇺🇸, as they announced 57 names as finalists for the team that will play at the #Tokyo2020 Olympics.

https://t.co/hRaSmMTehh"
2021-03-11 18:25:48,AFriedman15DFS,"Chicago, IL",⁦@ZachLaVine⁩ added to the #Tokyo2020 ⁦@usabasketball⁩ player pool! https://t.co/ZVQzwyjo6K
2021-03-11 18:18:49,insidethegames,,".@FIVBVolleyball is creating a Cancun Hub to help players earn ranking points for @Tokyo2020 while also minimising travel
https://t.co/UuqaoQRKac @FIVBBeach #Tokyo2020 #Olympics"
2021-03-11 18:04:50,chadknasinski,"Denver, CO","Great to see that they are stepping up their efforts for anti-doping for the #Tokyo2020 #Olympics.  

@AdamWoullard U.S. Anti-Doping Agency https://t.co/f9lSWKcHUK"
2021-03-11 17:58:03,eyamage,"Los Angeles, CA","#Tokyo2020 has nothing to do with Tohoku or its recovery. ‘Recovery Olympics’ is a phrase to divert attention from the actual recovery. All the victims are still suffering everyday, while the government is pushing to ‘move on’ and ‘overcome’ by looking away.

#NOlympicsAnywhere https://t.co/o3g1eZOnwj"
2021-03-11 17:42:06,eyamage,"Los Angeles, CA","Chief Cabinet Secretary Kato had been obsessed with holding the #Tokyo2020 in the stricken area of the Great East Japan Earthquake.
""Reconstruction Olympics"" was just an excuse for the Olympic aristocrats to take advantage of it and it has nothing to do with actual recovery. https://t.co/iZEFXTjdoF"
2021-03-11 17:39:44,JustinSurrency,"Des Moines, IA",Huge news for the teams and athletes preparing for the Olympic Games in Tokyo this Summer.  #Tokyo2020 https://t.co/mq84O3GNaR
2021-03-11 17:36:30,tiag0_0liveira,Portugal,"Getting ready!
@AndebolPortugal #Tokyo2020 https://t.co/NHJVCapatn"
2021-03-11 17:30:59,AngelaRuggiero,"Boston, MA","As a former IOC Executive Board Member, I'm proud to see the #Tokyo2020 Olympics Committee continuing to set a new standard. Last week the board appointed 12 additional women, making 19 of its 45 members women. Congrats to this group for all the hard work. https://t.co/ejYXfRSZIe https://t.co/bSAqZFeCt9"
2021-03-11 17:30:42,sportsliberated,"London, England, the world",Loving the art of sport aspect #tokyo2020 is bringing to the Olympics table in order to showcase Japan’s heritage. 👍🏼 https://t.co/Sns9mDjS8A
2021-03-11 17:28:44,insidethegames,,".@iocmedia and #Tokyo2020 were urged today to provide clear policies on refunding tickets should overseas spectators be prevented from attending the #Olympics and #Paralympics

https://t.co/FGdHJMKkJs #IOCSession"
2021-03-11 17:19:55,kubrabenelli,,MvdP more or less says that #Tokyo2020 is his main focus this year.
2021-03-11 17:19:22,thetribunechd,Chandigarh,No decision yet on #Olympic foreign fan ban says #Tokyo2020 president Hashimoto https://t.co/B7f2041ib7
2021-03-11 17:07:35,TelegraphSport,"London, UK","British Olympians to remain ""patiently"" in the UK vaccine queue despite China offer | @Tom_Morgs https://t.co/LjcpYCZ5NS #Tokyo2020"
2021-03-11 17:06:05,TalkinFight,,Boxing Pakistan India | Olympics Episode | Talkin' Fight https://t.co/os33p2Dkb0 #boxing #boxingtalkshow #Tokyo2020 #olympic #olympicboxing #talkinfight
2021-03-11 17:04:12,GhanaTalksRadio,"Accra, Ghana| London, UK","Tokyo Olympics bosses agree to buy COVID vaccines from China; 30,000 athletes to be jabbed.

#Tokyo2020 

READ MORE: https://t.co/7HqeUXwlT0 https://t.co/EtJynSuWhY"
